Order_ID,Date,Month,Quarter,Product,Category,City,Units_Sold,Cost_Per_Unit,Selling_Price_Per_Unit,Discount_Pct,Total_Cost,Revenue,Profit,Profit_Margin_Pct,Stock_Available,Stock_Status,Customer_Type,Sales_Rep,Payment_Mode,Rating,Profit_Status,Discount_Category
TZ1427,2023-03-21,March,Q1,Bluetooth Speaker,Audio,Bangalore,7,2825,9960,15,19775,59262,39487,66.63,32,Adequate,Returning,Sneha,UPI,4.8,Profitable,Medium Discount
TZ1428,2023-01-07,January,Q1,Bluetooth Speaker,Audio,Delhi,8,2356,5268,0,18848,46358.4,27510.4,59.34,42,Adequate,Loyal,Amit,Credit Card,3.7,Profitable,No Discount
TZ1429,2023-06-11,June,Q2,LED TV,Display,Hyderabad,12,22754,63326,15,273048,484443.9,211395.9,43.64,103,Overstocked,Returning,Meera,Cash,4.2,Profitable,Medium Discount
TZ1430,2024-05-05,May,Q2,Headphones,Audio,Delhi,10,4141,12604,15,41410,117847.4,76437.4,64.86,11,Low,New,Rahul,Credit Card,4.4,Profitable,Medium Discount
TZ1431,2023-06-14,June,Q2,Tablet,Computing,Hyderabad,1,30752,19812,0,30752,14859,-15893,-106.96,20,Low,Returning,Priya,EMI,4.9,Loss,No Discount
TZ1432,2024-09-05,September,Q3,Refrigerator,Appliances,Mumbai,3,23619,37194,20,70857,107118.72,36261.72,33.85,48,Adequate,Returning,Sneha,Credit Card,3.2,Profitable,Medium Discount
TZ1433,2024-02-25,February,Q1,Refrigerator,Appliances,Delhi,5,29919,63842,15,149595,298461.35,148866.35,49.88,20,Low,Loyal,Meera,Debit Card,4.9,Profitable,Medium Discount
TZ1434,2024-09-02,September,Q3,Refrigerator,Appliances,Mumbai,2,42786,48261,10,85572,104243.76,18671.76,17.91,16,Low,New,Priya,EMI,4.8,Profitable,Low Discount
TZ1435,2024-05-31,May,Q2,Washing Machine,Appliances,Chennai,2,34841,25311,10,69682,38725.83,-30956.17,-79.94,40,Adequate,Loyal,Vikram,Cash,4.8,Loss,Low Discount
TZ1436,2024-06-28,June,Q2,Bluetooth Speaker,Audio,Mumbai,2,4950,3635,0,9900,8724,-1176,-13.48,59,Adequate,Loyal,Meera,UPI,4.3,Loss,No Discount
TZ1437,2024-01-15,January,Q1,Laptop,Computing,Hyderabad,7,50039,97579,15,350273,435446.29,85173.29,19.56,60,Adequate,Returning,Amit,EMI,4.7,Profitable,Medium Discount
TZ1438,2024-12-14,December,Q4,Refrigerator,Appliances,Mumbai,4,26774,39680,20,107096,198082.56,90986.56,45.93,59,Adequate,New,Rahul,Debit Card,3.6,Profitable,Medium Discount
TZ1439,2024-07-10,July,Q3,Monitor,Display,Bangalore,4,8179,10233,30,32716,31517.64,-1198.36,-3.8,116,Overstocked,New,Vikram,Cash,3.4,Loss,High Discount
TZ1440,2023-07-30,July,Q3,Air Conditioner,Appliances,Bangalore,4,48741,38985,10,194964,154380.6,-40583.4,-26.29,37,Adequate,Loyal,Vikram,Debit Card,3.9,Loss,Low Discount
TZ1441,2024-07-02,July,Q3,Monitor,Display,Hyderabad,6,17029,23023,15,102174,96869.27,-5304.73,-5.48,102,Overstocked,Loyal,Vikram,UPI,3.8,Loss,Medium Discount
TZ1442,2024-07-26,July,Q3,Bluetooth Speaker,Audio,Chennai,5,3512,7141,15,17560,28376.55,10816.55,38.12,57,Adequate,New,Meera,Cash,4.6,Profitable,Medium Discount
TZ1443,2024-04-02,April,Q2,Air Conditioner,Appliances,Delhi,1,39054,65314,20,39054,57476.32,18422.32,32.05,60,Adequate,Returning,Vikram,EMI,3.7,Profitable,Medium Discount
TZ1444,2024-12-24,December,Q4,Laptop,Computing,Delhi,7,76672,45346,0,536704,453913.46,-82790.54,-18.24,19,Low,Returning,Vikram,UPI,3.6,Loss,No Discount
TZ1445,2023-09-27,September,Q3,Smartphone,Mobile,Bangalore,2,27956,12474,15,55912,21205.8,-34706.2,-163.66,14,Low,Loyal,Meera,EMI,3.9,Loss,Medium Discount
TZ1446,2024-09-03,September,Q3,Laptop,Computing,Delhi,8,63768,45701,5,510144,382060.36,-128083.64,-33.52,52,Adequate,Loyal,Amit,Credit Card,3.6,Loss,Low Discount
TZ1447,2024-09-05,September,Q3,Bluetooth Speaker,Audio,Hyderabad,12,2897,4276,0,34764,38484,3720,9.67,33,Adequate,New,Meera,Cash,5,Profitable,No Discount
TZ1448,2023-03-30,March,Q1,Smartwatch,Mobile,Chennai,6,13971,10474,15,83826,45404.79,-38421.21,-84.62,20,Low,New,Vikram,Cash,4.6,Loss,Medium Discount
TZ1449,2023-03-12,March,Q1,Desktop PC,Computing,Hyderabad,5,47812,54772,10,239060,184855.5,-54204.5,-29.32,24,Low,Loyal,Priya,UPI,4.9,Loss,Low Discount
TZ1450,2024-08-11,August,Q3,Laptop,Computing,Bangalore,3,61681,78176,0,185043,257980.8,72937.8,28.27,45,Adequate,New,Vikram,Debit Card,4,Profitable,No Discount
TZ1451,2023-04-30,April,Q2,Bluetooth Speaker,Audio,Bangalore,15,5406,5598,15,81090,71374.5,-9715.5,-13.61,34,Adequate,Loyal,Sneha,Credit Card,4.6,Loss,Medium Discount
TZ1452,2024-04-14,April,Q2,Washing Machine,Appliances,Chennai,5,43246,20792,20,216230,70692.8,-145537.2,-205.87,17,Low,Returning,Rahul,UPI,3.6,Loss,Medium Discount
TZ1453,2023-08-14,August,Q3,Washing Machine,Appliances,Delhi,3,28514,42140,5,85542,145319.79,59777.79,41.14,54,Adequate,Returning,Priya,Debit Card,3.6,Profitable,Low Discount
TZ1454,2024-11-20,November,Q4,Air Conditioner,Appliances,Bangalore,1,36697,63231,15,36697,69870.26,33173.26,47.48,32,Adequate,New,Vikram,Debit Card,3.8,Profitable,Medium Discount
TZ1455,2024-11-30,November,Q4,Smartphone,Mobile,Chennai,12,14542,25391,5,174504,319850.43,145346.43,45.44,10,Low,New,Priya,Credit Card,4.8,Profitable,Low Discount
TZ1456,2024-09-25,September,Q3,LED TV,Display,Delhi,13,21991,27856,10,285883,358506.72,72623.72,20.26,136,Overstocked,Loyal,Sneha,EMI,3.5,Profitable,Low Discount
TZ1457,2024-07-08,July,Q3,Laptop,Computing,Chennai,6,75676,65671,15,454056,313152.16,-140903.84,-45,46,Adequate,Returning,Sneha,Credit Card,5,Loss,Medium Discount
TZ1458,2024-06-07,June,Q2,Smartwatch,Mobile,Chennai,4,12448,6101,0,49792,20743.4,-29048.6,-140.04,18,Low,Returning,Sneha,EMI,3.5,Loss,No Discount
TZ1459,2023-12-22,December,Q4,Monitor,Display,Delhi,8,11944,26980,25,95552,231488.4,135936.4,58.72,90,Adequate,Loyal,Rahul,Cash,3.7,Profitable,High Discount
TZ1460,2024-01-24,January,Q1,Refrigerator,Appliances,Mumbai,3,41697,63159,15,125091,193266.54,68175.54,35.28,21,Low,Loyal,Amit,Credit Card,3.9,Profitable,Medium Discount
TZ1461,2024-09-19,September,Q3,LED TV,Display,Bangalore,3,47687,47783,15,143061,121846.65,-21214.35,-17.41,103,Overstocked,Loyal,Amit,Debit Card,4.8,Loss,Medium Discount
TZ1462,2023-10-14,October,Q4,Headphones,Audio,Delhi,10,3648,11435,5,36480,155344.48,118864.48,76.52,16,Low,Loyal,Amit,Credit Card,4.3,Profitable,Low Discount
TZ1463,2024-01-26,January,Q1,Smartphone,Mobile,Delhi,13,39429,19800,15,512577,240669,-271908,-112.98,2,Critical,New,Sneha,UPI,3.7,Loss,Medium Discount
TZ1464,2024-10-07,October,Q4,Bluetooth Speaker,Audio,Hyderabad,12,3586,9472,10,43032,99740.16,56708.16,56.86,26,Adequate,Loyal,Vikram,Cash,4.1,Profitable,Low Discount
TZ1465,2024-12-08,December,Q4,Tablet,Computing,Mumbai,4,20332,30615,0,81328,191037.6,109709.6,57.43,38,Adequate,Loyal,Amit,Debit Card,4,Profitable,No Discount
TZ1466,2024-07-27,July,Q3,Bluetooth Speaker,Audio,Bangalore,6,1162,8246,0,6972,54423.6,47451.6,87.19,32,Adequate,Loyal,Vikram,Credit Card,4.4,Profitable,No Discount
TZ1467,2024-10-27,October,Q4,Washing Machine,Appliances,Hyderabad,2,40569,37652,15,81138,62408.19,-18729.81,-30.01,30,Adequate,Loyal,Vikram,UPI,4.7,Loss,Medium Discount
TZ1468,2024-04-02,April,Q2,Desktop PC,Computing,Chennai,5,55392,73399,5,276960,296348.46,19388.46,6.54,20,Low,Loyal,Amit,UPI,4.4,Profitable,Low Discount
TZ1469,2024-08-08,August,Q3,Monitor,Display,Mumbai,2,13308,21259,15,26616,47705.2,21089.2,44.21,90,Adequate,Returning,Meera,Debit Card,4.6,Profitable,Medium Discount
TZ1470,2024-09-11,September,Q3,Washing Machine,Appliances,Chennai,3,44087,48156,15,132261,104378.13,-27882.87,-26.71,57,Adequate,Loyal,Vikram,UPI,4.1,Loss,Medium Discount
TZ1471,2023-07-08,July,Q3,Laptop,Computing,Delhi,4,78386,61491,0,313544,297616.44,-15927.56,-5.35,23,Low,New,Sneha,Cash,3.6,Loss,No Discount
TZ1472,2024-04-29,April,Q2,Bluetooth Speaker,Audio,Mumbai,1,7315,8004,0,7315,9604.8,2289.8,23.84,16,Low,Returning,Vikram,Credit Card,3.6,Profitable,No Discount
TZ1473,2024-02-04,February,Q1,Smartwatch,Mobile,Delhi,4,7655,11260,5,30620,47066.8,16446.8,34.94,6,Critical,Loyal,Priya,Cash,3.6,Profitable,Low Discount
TZ1474,2024-01-01,January,Q1,LED TV,Display,Chennai,8,50427,37852,30,403416,180175.52,-223240.48,-123.9,106,Overstocked,New,Meera,EMI,3.2,Loss,High Discount
TZ1475,2024-09-03,September,Q3,Headphones,Audio,Hyderabad,7,10076,12482,10,70532,58977.45,-11554.55,-19.59,32,Adequate,Returning,Vikram,Credit Card,4.7,Loss,Low Discount
TZ1476,2024-03-28,March,Q1,Smartwatch,Mobile,Bangalore,7,7256,6551,10,50792,41271.3,-9520.7,-23.07,2,Critical,New,Vikram,Credit Card,4,Loss,Low Discount
TZ1477,2024-04-25,April,Q2,Bluetooth Speaker,Audio,Mumbai,12,5029,9316,10,60348,120735.36,60387.36,50.02,10,Low,Returning,Amit,EMI,3.8,Profitable,Low Discount
TZ1478,2023-01-08,January,Q1,Bluetooth Speaker,Audio,Bangalore,4,4372,8661,15,17488,29447.4,11959.4,40.61,25,Adequate,New,Meera,UPI,4.7,Profitable,Medium Discount
TZ1479,2023-08-14,August,Q3,Smartwatch,Mobile,Mumbai,7,13245,7924,10,92715,65895.98,-26819.02,-40.7,11,Low,Loyal,Meera,EMI,4.7,Loss,Low Discount
TZ1480,2024-02-27,February,Q1,Smartphone,Mobile,Mumbai,3,12476,28978,0,37428,104320.8,66892.8,64.12,16,Low,Loyal,Sneha,Debit Card,4.6,Profitable,No Discount
TZ1481,2024-05-18,May,Q2,Smartphone,Mobile,Bangalore,1,12985,13252,0,12985,13252,267,2.01,7,Critical,New,Amit,Debit Card,3.7,Profitable,No Discount
TZ1482,2024-03-24,March,Q1,Air Conditioner,Appliances,Mumbai,2,30911,41875,5,61822,95475,33653,35.25,41,Adequate,New,Amit,UPI,4,Profitable,Low Discount
TZ1483,2024-05-25,May,Q2,LED TV,Display,Chennai,12,17079,41643,10,204948,382282.74,177334.74,46.39,146,Overstocked,New,Rahul,Debit Card,4.7,Profitable,Low Discount
TZ1484,2023-03-15,March,Q1,Bluetooth Speaker,Audio,Chennai,3,2574,5597,15,7722,12131.5,4409.5,36.35,10,Low,New,Meera,Credit Card,4.1,Profitable,Medium Discount
TZ1485,2024-03-29,March,Q1,Smartphone,Mobile,Mumbai,4,23100,16157,5,92400,73675.92,-18724.08,-25.41,17,Low,Returning,Meera,Debit Card,4.9,Loss,Low Discount
TZ1486,2023-06-12,June,Q2,Washing Machine,Appliances,Mumbai,5,32069,27004,15,160345,137720.4,-22624.6,-16.43,40,Adequate,Loyal,Amit,Credit Card,4,Loss,Medium Discount
TZ1487,2023-02-23,February,Q1,Washing Machine,Appliances,Delhi,1,22732,47453,15,22732,44368.56,21636.56,48.77,10,Low,New,Amit,EMI,3.7,Profitable,Medium Discount
TZ1488,2023-09-06,September,Q3,Laptop,Computing,Mumbai,8,74073,55157,10,592584,476556.48,-116027.52,-24.35,59,Adequate,New,Priya,Credit Card,4.2,Loss,Low Discount
TZ1489,2024-12-03,December,Q4,Refrigerator,Appliances,Bangalore,1,21917,46299,10,21917,54169.83,32252.83,59.54,54,Adequate,Loyal,Rahul,Credit Card,4.2,Profitable,Low Discount
TZ1490,2023-11-21,November,Q4,Bluetooth Speaker,Audio,Bangalore,13,4593,4661,0,59709,78770.9,19061.9,24.2,54,Adequate,Returning,Amit,Credit Card,3.9,Profitable,No Discount
TZ1491,2023-02-10,February,Q1,Headphones,Audio,Chennai,9,6328,10892,15,56952,70825.23,13873.23,19.59,22,Low,Loyal,Priya,EMI,4,Profitable,Medium Discount
TZ1492,2024-04-24,April,Q2,Smartwatch,Mobile,Hyderabad,15,12085,6627,0,181275,74553.75,-106721.25,-143.15,18,Low,New,Sneha,Debit Card,4.7,Loss,No Discount
TZ1493,2024-07-08,July,Q3,LED TV,Display,Chennai,1,56813,53158,25,56813,37277.05,-19535.95,-52.41,143,Overstocked,New,Rahul,EMI,3.9,Loss,High Discount
TZ1494,2024-09-27,September,Q3,Smartphone,Mobile,Bangalore,12,10075,45321,15,120900,462274.2,341374.2,73.85,8,Critical,Loyal,Meera,UPI,4.6,Profitable,Medium Discount
TZ1495,2023-06-07,June,Q2,Refrigerator,Appliances,Bangalore,3,44856,65002,15,134568,165755.1,31187.1,18.82,17,Low,New,Vikram,Cash,3.6,Profitable,Medium Discount
TZ1496,2023-05-13,May,Q2,Tablet,Computing,Mumbai,4,15507,30904,5,62028,140922.24,78894.24,55.98,16,Low,New,Vikram,UPI,4.5,Profitable,Low Discount
TZ1497,2024-06-22,June,Q2,Refrigerator,Appliances,Hyderabad,3,21216,47009,10,63648,95193.23,31545.23,33.14,48,Adequate,Loyal,Rahul,Cash,4.9,Profitable,Low Discount
TZ1498,2023-08-02,August,Q3,Washing Machine,Appliances,Chennai,1,30337,22978,15,30337,18261.77,-12075.23,-66.12,45,Adequate,Loyal,Sneha,Debit Card,4.7,Loss,Medium Discount
TZ1499,2023-03-01,March,Q1,Refrigerator,Appliances,Bangalore,5,20664,27612,15,103320,117351,14031,11.96,14,Low,New,Vikram,Cash,3.7,Profitable,Medium Discount
TZ1500,2023-08-25,August,Q3,Bluetooth Speaker,Audio,Chennai,4,2582,5575,5,10328,19807.98,9479.98,47.86,45,Adequate,Loyal,Vikram,UPI,4.6,Profitable,Low Discount
TZ1501,2024-10-15,October,Q4,Refrigerator,Appliances,Bangalore,4,45988,29822,10,183952,139566.96,-44385.04,-31.8,60,Adequate,New,Vikram,UPI,4.3,Loss,Low Discount
TZ1502,2024-11-04,November,Q4,Tablet,Computing,Hyderabad,8,23544,44572,10,188352,312895.44,124543.44,39.8,45,Adequate,Returning,Amit,UPI,4.6,Profitable,Low Discount
TZ1503,2024-03-16,March,Q1,Air Conditioner,Appliances,Bangalore,5,40775,68906,10,203875,310077,106202,34.25,34,Adequate,Loyal,Meera,Debit Card,4,Profitable,Low Discount
TZ1504,2024-04-08,April,Q2,Headphones,Audio,Chennai,1,2067,6660,0,2067,5661,3594,63.49,43,Adequate,New,Amit,Cash,4,Profitable,No Discount
TZ1505,2023-08-16,August,Q3,Smartphone,Mobile,Bangalore,1,33281,28085,5,33281,29348.83,-3932.17,-13.4,5,Critical,New,Sneha,Debit Card,3.7,Loss,Low Discount
TZ1506,2023-09-29,September,Q3,LED TV,Display,Hyderabad,4,30269,36793,20,121076,88303.2,-32772.8,-37.11,61,Adequate,Loyal,Sneha,EMI,3.9,Loss,Medium Discount
TZ1507,2023-03-21,March,Q1,Air Conditioner,Appliances,Bangalore,4,36331,63999,5,145324,243196.2,97872.2,40.24,48,Adequate,Loyal,Amit,Cash,4.6,Profitable,Low Discount
TZ1508,2024-08-13,August,Q3,Monitor,Display,Mumbai,13,9832,20957,20,127816,287697.7,159881.7,55.57,105,Overstocked,Returning,Rahul,Credit Card,3.7,Profitable,Medium Discount
TZ1509,2024-09-08,September,Q3,Laptop,Computing,Chennai,1,54974,79365,0,54974,67460.25,12486.25,18.51,30,Adequate,Loyal,Vikram,Credit Card,4,Profitable,No Discount
TZ1510,2024-12-15,December,Q4,Smartphone,Mobile,Delhi,1,30073,35747,15,30073,43450.48,13377.48,30.79,20,Low,Loyal,Rahul,Credit Card,4.1,Profitable,Medium Discount
TZ1511,2024-02-08,February,Q1,Tablet,Computing,Delhi,6,14704,30592,0,88224,201907.2,113683.2,56.3,45,Adequate,Returning,Amit,Cash,4.1,Profitable,No Discount
TZ1512,2024-03-20,March,Q1,Air Conditioner,Appliances,Delhi,2,56517,68654,10,113034,135934.92,22900.92,16.85,41,Adequate,Returning,Meera,EMI,3.8,Profitable,Low Discount
TZ1513,2024-09-22,September,Q3,Air Conditioner,Appliances,Hyderabad,2,40880,36695,15,81760,46786.12,-34973.88,-74.75,59,Adequate,Returning,Amit,EMI,3.6,Loss,Medium Discount
TZ1514,2024-11-18,November,Q4,Monitor,Display,Chennai,6,19413,16241,20,116478,86142.26,-30335.74,-35.22,94,Adequate,Loyal,Meera,Cash,3.8,Loss,Medium Discount
TZ1515,2023-06-23,June,Q2,LED TV,Display,Hyderabad,14,43980,60840,15,615720,542997,-72723,-13.39,106,Overstocked,New,Priya,Credit Card,4.5,Loss,Medium Discount
TZ1516,2023-06-09,June,Q2,Air Conditioner,Appliances,Mumbai,1,28574,47928,10,28574,51762.24,23188.24,44.8,28,Adequate,New,Amit,Cash,4,Profitable,Low Discount
TZ1517,2024-04-27,April,Q2,Laptop,Computing,Bangalore,4,70258,58885,5,281032,223763,-57269,-25.59,44,Adequate,Loyal,Amit,EMI,4.2,Loss,Low Discount
TZ1518,2023-05-25,May,Q2,Air Conditioner,Appliances,Mumbai,4,59524,34849,15,238096,142183.92,-95912.08,-67.46,20,Low,New,Amit,Credit Card,4.7,Loss,Medium Discount
TZ1519,2024-09-24,September,Q3,Smartwatch,Mobile,Mumbai,8,13727,19485,0,109816,187056,77240,41.29,4,Critical,Returning,Meera,Debit Card,4.5,Profitable,No Discount
TZ1520,2024-11-06,November,Q4,LED TV,Display,Mumbai,1,34168,76846,25,34168,89909.82,55741.82,62,79,Adequate,Returning,Vikram,Cash,3.9,Profitable,High Discount
TZ1521,2024-05-11,May,Q2,Refrigerator,Appliances,Hyderabad,1,30217,36033,20,30217,21619.8,-8597.2,-39.77,45,Adequate,Loyal,Rahul,Cash,3.2,Loss,Medium Discount
TZ1522,2024-06-26,June,Q2,Smartwatch,Mobile,Bangalore,8,9445,16196,5,75560,123089.6,47529.6,38.61,2,Critical,Returning,Meera,Debit Card,4,Profitable,Low Discount
TZ1523,2023-11-06,November,Q4,Smartphone,Mobile,Hyderabad,5,34604,14063,10,173020,61701.41,-111318.59,-180.41,14,Low,New,Vikram,Debit Card,3.8,Loss,Low Discount
TZ1524,2023-12-16,December,Q4,Monitor,Display,Delhi,2,20524,27062,30,41048,54178.12,13130.12,24.24,130,Overstocked,Loyal,Priya,UPI,3.2,Profitable,High Discount
TZ1525,2023-06-06,June,Q2,Monitor,Display,Bangalore,15,18790,24718,30,281850,259539,-22311,-8.6,66,Adequate,New,Meera,Credit Card,3.6,Loss,High Discount
TZ1526,2024-12-01,December,Q4,Smartphone,Mobile,Delhi,5,30561,44328,5,152805,301097.94,148292.94,49.25,15,Low,New,Meera,EMI,4.9,Profitable,Low Discount
TZ1527,2023-11-22,November,Q4,Desktop PC,Computing,Hyderabad,2,37067,52814,5,74134,97837.93,23703.93,24.23,56,Adequate,New,Amit,UPI,4.9,Profitable,Low Discount
TZ1528,2023-11-07,November,Q4,Headphones,Audio,Bangalore,3,4579,3749,5,13737,13890.05,153.05,1.1,21,Low,New,Vikram,EMI,3.9,Profitable,Low Discount
TZ1529,2024-08-03,August,Q3,Refrigerator,Appliances,Delhi,5,33216,38133,5,166080,219169.42,53089.42,24.22,32,Adequate,New,Meera,UPI,3.7,Profitable,Low Discount
TZ1530,2024-09-11,September,Q3,Headphones,Audio,Bangalore,3,7848,10051,15,23544,25630.05,2086.05,8.14,18,Low,New,Priya,Credit Card,3.5,Profitable,Medium Discount
TZ1531,2023-01-16,January,Q1,Smartwatch,Mobile,Chennai,4,13999,7323,5,55996,23653.29,-32342.71,-136.74,4,Critical,New,Sneha,EMI,4.2,Loss,Low Discount
TZ1532,2023-11-29,November,Q4,Headphones,Audio,Delhi,7,8133,14717,0,56931,147317.17,90386.17,61.35,48,Adequate,Loyal,Sneha,Debit Card,4.1,Profitable,No Discount
TZ1533,2024-08-08,August,Q3,Refrigerator,Appliances,Hyderabad,5,20523,57121,5,102615,223842.92,121227.92,54.16,38,Adequate,Returning,Rahul,Credit Card,4.3,Profitable,Low Discount
TZ1534,2024-02-10,February,Q1,Air Conditioner,Appliances,Mumbai,5,50388,65824,5,251940,375196.8,123256.8,32.85,22,Low,Returning,Sneha,UPI,4.8,Profitable,Low Discount
TZ1535,2023-10-20,October,Q4,Headphones,Audio,Delhi,7,6323,12045,0,44261,120570.45,76309.45,63.29,54,Adequate,Loyal,Priya,UPI,4.7,Profitable,No Discount
TZ1536,2024-04-07,April,Q2,Desktop PC,Computing,Hyderabad,2,36781,70367,5,73562,100272.97,26710.97,26.64,35,Adequate,Returning,Amit,UPI,3.5,Profitable,Low Discount
TZ1537,2024-04-09,April,Q2,Refrigerator,Appliances,Delhi,4,23910,39389,15,95640,147314.86,51674.86,35.08,54,Adequate,Loyal,Meera,Credit Card,4.6,Profitable,Medium Discount
TZ1538,2023-05-07,May,Q2,Desktop PC,Computing,Mumbai,8,48785,37590,15,390280,306734.4,-83545.6,-27.24,56,Adequate,Loyal,Vikram,Credit Card,4.1,Loss,Medium Discount
TZ1539,2024-01-25,January,Q1,Laptop,Computing,Delhi,6,72060,88222,5,432360,553151.94,120791.94,21.84,20,Low,New,Priya,Cash,4.1,Profitable,Low Discount
TZ1540,2023-11-13,November,Q4,Air Conditioner,Appliances,Chennai,3,36842,39704,10,110526,118456.88,7930.88,6.7,22,Low,New,Vikram,Debit Card,3.5,Profitable,Low Discount
TZ1541,2024-05-24,May,Q2,Headphones,Audio,Hyderabad,13,1594,11961,15,20722,99126.79,78404.79,79.1,25,Adequate,New,Vikram,UPI,4.2,Profitable,Medium Discount
TZ1542,2024-03-28,March,Q1,Desktop PC,Computing,Hyderabad,1,41037,67870,10,41037,45812.25,4775.25,10.42,49,Adequate,Loyal,Vikram,Credit Card,3.6,Profitable,Low Discount
TZ1543,2023-06-01,June,Q2,Laptop,Computing,Bangalore,1,44527,47125,10,44527,42412.5,-2114.5,-4.99,31,Adequate,New,Rahul,Cash,4.1,Loss,Low Discount
TZ1544,2023-07-02,July,Q3,Tablet,Computing,Bangalore,3,26920,39554,10,80760,117475.38,36715.38,31.25,12,Low,New,Amit,Debit Card,4.1,Profitable,Low Discount
TZ1545,2024-01-24,January,Q1,Desktop PC,Computing,Chennai,2,44191,62855,5,88382,101510.82,13128.82,12.93,17,Low,Loyal,Amit,Debit Card,4.3,Profitable,Low Discount
TZ1546,2024-06-21,June,Q2,Smartphone,Mobile,Delhi,10,9906,17163,0,99060,188793,89733,47.53,17,Low,Loyal,Meera,EMI,4.9,Profitable,No Discount
TZ1547,2024-12-24,December,Q4,Smartwatch,Mobile,Chennai,10,8185,8254,10,81850,82086.03,236.03,0.29,6,Critical,Loyal,Vikram,UPI,4.3,Profitable,Low Discount
TZ1548,2024-10-09,October,Q4,Headphones,Audio,Chennai,13,4447,11984,5,57811,163542.65,105731.65,64.65,55,Adequate,Returning,Priya,Cash,3.7,Profitable,Low Discount
TZ1549,2024-04-21,April,Q2,Washing Machine,Appliances,Mumbai,2,41200,46173,20,82400,88652.16,6252.16,7.05,12,Low,Returning,Amit,EMI,3.8,Profitable,Medium Discount
TZ1550,2023-08-06,August,Q3,Laptop,Computing,Delhi,5,51673,96786,0,258365,585555.3,327190.3,55.88,29,Adequate,Returning,Vikram,EMI,4,Profitable,No Discount
TZ1551,2023-01-07,January,Q1,Desktop PC,Computing,Bangalore,6,50955,69284,0,305730,415704,109974,26.45,21,Low,New,Amit,Debit Card,4.9,Profitable,No Discount
TZ1552,2024-05-05,May,Q2,Headphones,Audio,Mumbai,11,3724,9888,5,40964,123995.52,83031.52,66.96,50,Adequate,Returning,Vikram,Debit Card,4.2,Profitable,Low Discount
TZ1553,2024-02-28,February,Q1,Air Conditioner,Appliances,Mumbai,5,44617,69024,15,223085,352022.4,128937.4,36.63,45,Adequate,Loyal,Rahul,Credit Card,4.4,Profitable,Medium Discount
TZ1554,2023-12-06,December,Q4,LED TV,Display,Mumbai,3,33380,75098,10,100140,316312.78,216172.78,68.34,93,Adequate,Returning,Meera,EMI,4.8,Profitable,Low Discount
TZ1555,2024-08-07,August,Q3,Refrigerator,Appliances,Chennai,2,25657,43203,15,51314,68671.17,17357.17,25.28,55,Adequate,New,Amit,UPI,3.6,Profitable,Medium Discount
TZ1556,2023-09-01,September,Q3,LED TV,Display,Chennai,14,34833,34164,30,487662,284586.12,-203075.88,-71.36,88,Adequate,New,Rahul,Debit Card,3.8,Loss,High Discount
TZ1557,2023-07-26,July,Q3,Desktop PC,Computing,Chennai,1,56631,64771,5,56631,57532.84,901.84,1.57,22,Low,Returning,Sneha,EMI,4,Profitable,Low Discount
TZ1558,2023-12-02,December,Q4,Tablet,Computing,Mumbai,3,18723,38742,0,56169,181312.56,125143.56,69.02,39,Adequate,Returning,Meera,EMI,3.7,Profitable,No Discount
TZ1559,2023-11-15,November,Q4,Laptop,Computing,Hyderabad,2,56842,75597,0,113684,147414.15,33730.15,22.88,16,Low,Loyal,Meera,Debit Card,3.5,Profitable,No Discount
TZ1560,2023-11-16,November,Q4,Washing Machine,Appliances,Delhi,3,21571,31618,15,64713,115295.04,50582.04,43.87,27,Adequate,Loyal,Amit,UPI,4.5,Profitable,Medium Discount
TZ1561,2023-10-07,October,Q4,Tablet,Computing,Delhi,5,15750,15499,0,78750,110817.85,32067.85,28.94,23,Low,Loyal,Amit,EMI,4,Profitable,No Discount
TZ1562,2023-05-25,May,Q2,Air Conditioner,Appliances,Bangalore,5,41044,43224,5,205220,205314,94,0.05,29,Adequate,Loyal,Amit,EMI,4.2,Profitable,Low Discount
TZ1563,2023-05-14,May,Q2,Laptop,Computing,Chennai,1,41942,70139,0,41942,59618.15,17676.15,29.65,15,Low,Returning,Sneha,Credit Card,4.6,Profitable,No Discount
TZ1564,2024-08-29,August,Q3,Washing Machine,Appliances,Chennai,5,26653,39476,15,133265,156867.76,23602.76,15.05,22,Low,Loyal,Meera,EMI,3.6,Profitable,Medium Discount
TZ1565,2024-04-21,April,Q2,Refrigerator,Appliances,Delhi,1,48688,29374,20,48688,25849.12,-22838.88,-88.35,29,Adequate,Loyal,Meera,UPI,3.5,Loss,Medium Discount
TZ1566,2023-08-18,August,Q3,Tablet,Computing,Hyderabad,5,23909,27847,5,119545,109125.43,-10419.57,-9.55,54,Adequate,Loyal,Amit,Debit Card,4.2,Loss,Low Discount
TZ1567,2023-01-31,January,Q1,Desktop PC,Computing,Chennai,2,48032,63368,15,96064,91566.76,-4497.24,-4.91,20,Low,Returning,Amit,EMI,4.4,Loss,Medium Discount
TZ1568,2024-06-04,June,Q2,Desktop PC,Computing,Chennai,2,46356,68447,0,92712,116359.9,23647.9,20.32,60,Adequate,Returning,Vikram,UPI,4.1,Profitable,No Discount
TZ1569,2024-02-28,February,Q1,Smartphone,Mobile,Hyderabad,4,25955,20421,15,103820,52073.55,-51746.45,-99.37,14,Low,New,Amit,Credit Card,4.7,Loss,Medium Discount
